5769,4,2,1,3,5,3,2,2,1,4,5,4,3,1,3,4,5,5,1,1,3,1,4,3,4,2,3,3,1,2
5770,2,5,2,1,1,4,4,3,2,3,5,3,4,4,5,4,2,5,4,4,5,3,1,2,3,2,5,5,5,1
5771,4,2,3,2,4,5,4,2,5,2,3,5,3,4,4,2,4,4,5,3,2,4,1,2,4,4,4,2,3,2
5772,2,3,2,1,1,1,5,3,5,1,3,1,1,3,2,4,5,1,2,4,1,2,5,1,3,2,2,4,5,2
5773,2,3,3,3,3,2,4,1,5,4,5,2,5,4,1,3,3,4,2,5,3,5,4,5,2,1,2,5,2,3
5774,5,5,4,1,3,3,5,3,1,3,2,3,3,2,5,3,1,1,2,1,2,3,4,5,3,3,1,1,4,3
5775,4,5,4,4,3,5,3,3,1,1,2,5,5,5,4,1,1,4,5,4,4,2,1,3,3,4,5,4,1,4
5776,2,2,1,2,1,5,5,4,4,5,5,4,4,1,4,4,5,1,1,2,5,4,2,1,4,2,1,1,4,5
5777,2,4,3,3,5,4,3,5,2,2,1,2,4,4,5,2,1,3,4,4,5,4,3,2,2,5,5,2,4,5
5778,5,5,5,3,2,4,5,5,1,2,5,4,4,1,4,1,4,2,3,1,5,5,3,5,4,1,3,3,1,1
5779,3,4,4,1,3,3,5,5,4,3,2,2,1,2,4,4,5,4,4,4,4,5,3,2,2,4,1,2,3,2
5780,5,3,5,2,1,1,3,2,5,1,4,2,1,2,3,4,2,3,1,4,2,4,5,2,2,4,3,1,3,5
5781,1,5,5,2,3,4,5,4,5,2,1,2,5,5,2,3,1,1,3,2,2,1,4,4,2,5,2,5,1,2
5782,4,3,4,4,4,5,5,5,3,2,4,4,3,5,1,1,4,2,5,3,3,1,1,3,4,1,4,1,1,5
5783,2,1,2,3,3,5,2,1,4,5,3,1,5,3,5,4,3,2,1,4,4,1,1,2,3,4,1,1,5,4
5784,3,5,5,5,5,2,1,5,4,3,3,3,3,4,4,3,4,4,4,3,2,3,2,4,2,4,1,3,1,5
5785,2,2,4,5,4,3,1,4,2,1,3,3,2,2,2,5,4,2,1,1,1,3,5,5,3,1,1,2,1,2
5786,3,4,5,1,5,4,3,1,1,1,3,2,2,1,2,5,2,3,2,1,4,1,3,3,5,2,1,1,5,4
5787,1,2,2,3,4,3,2,3,4,2,1,1,1,1,4,3,1,5,2,1,3,5,3,3,2,4,3,4,4,5
5788,5,5,1,2,4,4,1,2,2,4,2,4,5,5,4,1,5,3,5,4,4,1,1,4,3,3,3,5,4,5
5789,5,3,5,5,3,2,2,4,5,2,3,1,4,4,3,5,1,3,3,2,4,1,2,1,3,2,2,2,1,1
5790,1,3,2,2,2,5,2,3,2,3,4,3,4,4,1,1,1,3,3,4,4,3,5,1,4,1,1,3,1,3
5791,5,3,4,2,4,3,1,5,2,4,1,5,2,5,1,2,5,1,4,5,3,2,3,2,4,1,1,1,4,4
5792,2,2,1,4,5,3,1,1,5,1,4,1,5,1,2,3,1,3,1,1,1,3,1,2,1,1,5,1,1,4
5793,5,1,5,2,1,5,3,3,4,5,5,3,3,4,3,5,3,1,1,2,4,1,2,2,3,5,4,1,5,4
5794,3,3,4,1,1,1,1,3,3,4,4,2,4,1,2,5,1,3,1,1,5,1,3,5,4,5,3,4,5,3
5795,5,5,4,5,2,2,1,2,5,4,4,3,2,3,5,4,1,5,3,4,2,2,5,5,3,2,1,5,1,1
5796,3,5,4,5,4,3,3,1,4,5,4,1,2,3,4,3,3,4,1,5,5,3,1,4,5,5,1,1,2,2
5797,4,2,1,2,3,4,5,1,1,3,1,1,2,5,3,3,4,4,2,4,2,3,1,3,1,4,4,4,2,3
5798,3,3,4,2,1,3,5,2,3,2,2,3,4,5,3,5,3,3,4,1,3,1,1,1,3,4,5,1,1,1
5799,2,1,5,5,3,5,1,5,3,3,3,1,1,5,1,2,1,5,3,5,5,1,2,1,1,3,2,2,3,1
5800,4,2,2,5,3,5,5,3,3,2,5,1,5,5,4,1,4,2,1,2,1,2,3,3,5,5,4,3,4,5
5801,2,5,2,2,1,3,3,5,5,1,1,2,2,1,4,5,4,5,4,4,3,5,1,3,5,5,3,5,4,1
5802,1,3,2,5,4,5,1,5,4,4,5,5,3,3,2,4,2,2,4,2,4,1,1,5,2,1,2,2,3,5
5803,2,4,5,2,5,3,4,4,4,3,1,4,2,4,1,3,3,2,3,4,5,2,4,2,4,3,2,4,4,2
5804,3,4,3,3,2,5,2,3,4,1,2,5,3,1,5,1,3,4,2,2,2,3,2,3,5,2,4,3,3,2
5805,3,3,4,5,4,2,5,4,2,1,4,4,2,5,5,1,2,5,1,1,3,1,4,5,4,4,3,1,4,3
5806,5,5,3,4,3,1,2,2,4,4,1,4,4,4,3,4,4,3,4,2,3,2,1,3,4,1,4,2,5,1
5807,2,2,1,4,5,5,3,2,2,3,4,5,3,1,1,5,3,3,4,2,1,1,4,1,2,1,5,2,3,1
5808,3,4,2,1,3,2,2,1,1,3,2,4,3,1,5,2,3,3,1,5,5,3,5,2,3,3,4,2,5,2
5809,5,5,1,2,2,4,4,5,4,1,1,5,1,4,5,3,4,5,3,2,4,1,2,2,4,3,1,5,1,2
5810,4,2,2,4,4,4,5,2,5,1,1,3,2,3,2,4,1,2,3,3,3,4,3,1,1,3,3,3,1,4
5811,3,4,5,1,5,5,5,5,3,3,4,5,1,2,5,3,4,1,2,3,1,4,1,1,3,3,2,5,5,4
5812,2,1,2,3,5,5,3,5,1,5,1,2,3,3,2,1,2,3,4,1,3,3,5,2,5,2,2,2,5,4
5813,5,1,4,4,3,1,1,4,3,1,4,1,3,1,4,4,5,1,1,4,3,3,3,1,3,1,4,1,5,5
5814,4,3,2,1,1,1,2,3,1,4,4,2,1,1,2,4,3,1,2,3,4,5,3,1,2,1,1,1,4,3
5815,3,2,1,5,5,5,1,2,2,1,5,1,3,2,5,4,1,4,2,4,5,5,4,1,5,2,5,2,1,2
5816,5,2,3,2,5,3,4,5,3,4,1,4,3,4,3,5,4,4,1,2,3,3,3,2,2,2,4,3,5,2
5817,2,5,1,4,3,3,5,2,5,5,3,2,5,2,4,1,2,2,4,1,2,3,2,3,4,3,3,3,4,5
5818,5,1,4,3,1,4,3,3,5,4,2,5,2,1,3,5,5,2,3,5,3,1,2,1,2,3,5,5,2,2
5819,5,5,3,3,1,5,1,2,3,3,4,2,1,2,2,3,4,5,1,2,3,3,4,5,3,4,4,2,1,5
5820,1,2,4,2,3,2,5,3,3,4,4,1,1,1,3,3,4,1,5,4,2,4,4,5,3,4,2,2,3,1
5821,4,5,5,5,4,2,2,3,5,4,5,1,3,5,2,2,3,4,4,4,5,4,1,2,4,5,1,2,5,1
5822,1,4,3,1,2,4,4,4,3,5,2,2,3,1,4,1,5,1,4,3,4,5,4,2,5,2,1,4,5,2
5823,2,5,4,3,3,1,3,3,5,1,4,5,3,5,3,2,3,4,3,3,2,1,3,1,5,3,2,2,4,2
5824,2,4,3,5,2,5,1,2,5,5,3,2,4,1,5,4,4,1,4,5,3,3,5,1,2,3,4,2,4,3
5825,5,3,5,4,1,4,1,2,3,1,5,5,4,5,5,1,3,2,5,1,1,5,1,1,1,3,3,5,2,2
5826,3,1,1,2,1,4,4,5,4,4,5,1,4,2,2,5,5,3,5,4,4,1,5,1,1,4,3,2,5,1
5827,5,1,2,5,2,4,1,2,4,3,4,3,2,3,2,3,1,5,3,1,3,5,5,4,3,3,3,2,3,5
5828,5,5,3,2,2,3,4,4,4,1,2,2,1,4,5,5,3,4,3,4,4,1,4,1,2,4,3,2,5,5
5829,5,1,3,3,5,1,4,4,4,1,2,5,1,5,1,2,2,2,1,2,5,4,5,1,4,2,4,5,5,1
5830,4,3,5,4,1,2,1,3,4,4,5,2,2,3,2,4,1,5,1,4,2,2,1,5,4,1,3,1,2,4
5831,5,5,4,5,3,5,3,4,5,4,1,3,3,3,2,4,3,5,2,2,1,1,2,1,3,1,5,5,3,1
5832,5,5,1,4,4,2,4,3,2,1,2,5,3,3,2,5,2,3,3,5,2,2,4,4,1,1,1,1,4,3
5833,5,2,3,1,1,5,3,4,5,3,5,1,3,5,4,5,1,4,5,4,2,3,3,1,4,4,4,5,3,5
5834,4,4,5,2,2,2,1,1,5,4,1,2,2,4,4,1,3,5,1,2,2,3,3,5,5,1,4,2,2,3
5835,3,5,4,1,2,2,2,2,5,3,1,3,3,1,2,5,2,4,4,2,1,5,1,5,2,5,1,5,3,5
5836,5,4,1,5,1,1,2,2,5,2,3,4,4,1,4,5,4,3,2,2,4,5,1,2,3,2,2,1,4,4
5837,5,2,1,5,5,4,3,3,5,5,3,4,1,3,4,3,3,4,4,3,1,5,3,4,3,1,4,4,3,4
5838,1,5,4,1,1,4,2,2,5,1,2,5,2,2,1,3,1,3,5,2,3,3,1,2,1,2,2,4,4,2
5839,1,5,3,1,3,2,1,1,1,2,3,4,1,2,3,1,2,5,5,1,4,1,2,1,2,3,1,5,4,3
5840,3,1,2,5,2,1,3,2,5,4,4,5,2,1,5,2,5,1,4,2,4,2,1,4,1,5,4,2,5,5
5841,5,5,4,1,1,4,4,4,1,4,4,4,2,1,1,1,3,2,1,5,2,4,5,1,2,2,3,5,3,5
5842,2,2,1,4,2,5,1,2,5,2,3,2,1,3,5,2,3,2,2,2,5,5,4,5,2,3,2,4,4,4
5843,3,2,5,1,4,5,5,5,3,3,1,4,4,5,5,2,2,4,4,3,2,1,4,1,1,2,1,5,4,4
5844,5,4,5,2,4,1,2,4,2,2,5,2,2,3,4,3,4,5,5,4,4,2,1,1,2,3,5,1,2,4
5845,2,3,4,2,4,5,2,4,3,3,4,3,3,5,2,2,4,1,3,1,4,3,2,1,1,1,2,4,3,4
5846,2,5,2,1,3,2,4,1,3,1,2,1,2,3,1,2,5,4,2,2,5,2,1,2,1,3,5,1,3,1
5847,5,2,2,4,4,3,5,2,3,1,5,3,4,2,3,4,5,3,1,3,1,4,5,3,3,4,3,1,2,4
5848,1,4,3,1,3,5,3,2,2,4,4,3,1,3,1,3,4,5,1,1,1,2,4,2,5,4,4,5,5,4
5849,5,2,5,2,2,2,1,5,5,4,4,2,2,4,5,2,2,2,3,5,1,2,1,5,4,1,4,2,3,5
5850,3,3,2,2,1,5,4,1,3,5,1,3,5,1,1,1,4,4,5,1,2,2,3,3,3,2,1,4,3,5
5851,4,4,1,4,3,3,3,1,4,2,4,2,4,3,4,5,3,1,4,2,2,3,3,1,5,3,4,1,1,5
5852,4,4,2,1,4,2,3,2,2,1,5,2,4,2,5,3,3,1,4,5,1,3,2,1,2,1,2,5,1,5
5853,2,3,1,1,1,1,1,5,3,2,5,1,1,3,2,4,1,2,1,2,5,5,3,4,2,2,5,2,5,4
5854,1,4,2,1,3,2,2,1,4,2,2,4,5,5,5,1,1,2,4,4,1,1,4,2,1,4,4,2,3,4
5855,2,2,4,3,4,1,3,2,3,4,1,2,4,4,4,4,1,4,1,2,4,1,3,5,1,4,5,1,1,4
5856,5,4,4,3,1,4,2,2,4,1,3,5,3,5,5,2,4,2,5,2,4,4,4,3,1,1,4,5,4,4
5857,1,1,3,2,4,1,4,5,1,4,2,1,3,3,5,1,2,3,4,1,2,2,5,3,3,3,4,1,2,2
5858,3,5,3,2,2,3,1,1,5,2,2,5,5,2,4,4,5,5,5,4,2,4,4,3,3,5,4,5,4,1
5859,3,2,3,5,5,5,3,4,4,2,1,2,5,3,1,1,1,5,1,1,4,4,4,4,1,4,4,2,5,4
5860,2,2,2,5,3,5,5,5,4,2,4,2,5,5,1,3,4,4,2,5,2,4,1,4,2,5,1,4,1,1
5861,3,5,4,1,5,2,3,4,2,1,1,3,4,3,2,3,1,1,2,4,3,5,5,2,3,4,4,5,3,2
5862,5,4,3,5,2,2,4,1,1,2,5,5,5,2,4,5,3,1,5,4,4,4,3,4,1,2,2,2,4,2
5863,3,1,3,1,5,5,5,1,3,5,2,5,4,2,5,3,2,4,2,1,2,1,2,5,3,5,3,3,3,2
5864,3,3,2,3,5,2,4,3,2,5,3,4,4,1,2,2,4,1,2,1,4,4,1,5,2,5,5,1,3,5
5865,5,1,4,3,3,4,4,4,3,3,2,5,3,5,5,2,1,5,2,5,5,1,5,4,2,1,4,2,1,3
5866,4,4,3,3,2,3,4,3,3,1,2,3,3,3,3,5,1,2,1,2,1,2,4,3,5,2,1,5,5,4
5867,5,2,3,4,2,4,2,5,2,1,4,4,1,4,4,3,4,3,4,1,4,3,5,1,5,5,1,2,5,4
5868,2,4,4,5,2,5,2,5,3,3,5,3,2,5,3,3,5,4,1,5,2,2,1,4,4,4,4,4,4,3
5869,3,2,3,1,4,2,3,4,4,3,5,5,5,1,3,3,4,1,1,4,2,3,5,1,2,2,3,2,4,2
5870,2,2,1,4,1,5,2,5,2,2,2,4,2,5,5,4,1,2,3,1,2,3,4,2,1,5,1,2,3,5
5871,5,4,4,3,3,4,4,1,3,3,4,4,3,3,5,5,1,4,2,2,5,1,3,3,1,4,2,2,3,1
5872,5,2,2,1,1,5,1,5,4,1,3,2,5,5,2,3,2,3,3,2,5,4,4,2,5,5,1,3,2,2
5873,3,1,5,3,1,3,4,4,5,4,3,2,1,3,2,1,5,4,4,4,2,2,2,1,2,2,2,2,1,5
5874,3,2,2,1,3,2,3,3,5,5,2,1,3,1,4,3,3,5,2,3,3,1,2,2,5,3,4,2,4,3
5875,5,2,1,4,2,1,2,1,4,3,1,3,5,3,2,3,5,4,1,1,1,5,3,2,1,1,2,2,2,5
5876,4,1,5,4,1,2,4,1,5,2,4,1,5,3,3,4,1,1,5,2,5,2,4,1,5,4,4,5,5,2
5877,5,5,1,4,3,2,1,4,5,2,5,1,2,5,1,5,3,2,1,2,3,2,1,1,4,2,1,3,2,1
5878,4,4,5,4,5,2,1,5,4,5,2,2,4,3,2,5,5,3,2,2,1,3,3,3,5,1,4,2,2,2
5879,3,1,2,5,4,1,5,1,3,3,2,2,2,5,2,4,3,2,4,5,1,5,1,4,5,3,3,3,5,3
5880,5,5,4,5,2,2,4,1,1,1,1,5,2,1,2,1,5,5,4,4,3,4,3,1,2,3,3,1,4,5
5881,5,5,2,1,5,3,3,5,4,3,3,2,2,4,1,5,2,2,5,4,3,5,5,4,2,3,5,4,1,3
5882,1,4,4,5,4,1,4,1,3,4,5,3,1,5,2,4,1,4,1,5,1,2,2,5,5,2,3,4,4,1
5883,2,5,3,4,3,4,5,2,4,2,5,2,2,1,4,5,1,1,4,2,4,5,2,5,4,5,5,3,4,5
5884,1,3,2,1,5,1,2,3,3,1,1,5,4,4,4,1,4,5,3,5,4,2,3,1,4,4,5,1,2,2
5885,1,1,5,5,1,1,3,2,1,3,2,2,3,1,5,1,1,2,4,5,2,3,5,4,3,1,1,4,1,1
5886,2,2,2,3,2,5,4,4,1,5,2,4,4,1,2,5,5,1,2,3,2,4,4,4,3,5,1,2,2,3
5887,1,5,2,5,5,1,5,1,5,1,2,3,4,1,3,3,1,2,4,1,2,3,4,2,3,4,1,1,4,2
5888,1,3,3,1,1,1,4,4,1,2,4,1,2,4,4,5,5,2,5,5,2,4,1,2,2,2,3,1,5,5
5889,1,4,4,4,3,1,4,4,2,5,1,5,1,3,4,1,3,4,5,4,3,1,1,5,5,1,3,5,1,4
5890,1,4,5,2,3,4,1,5,3,2,5,1,1,4,3,3,3,5,3,4,1,1,4,1,5,3,3,1,5,1
5891,3,1,1,4,2,2,3,5,3,2,5,1,2,2,1,5,2,1,2,4,2,3,3,1,5,2,2,4,3,5
5892,3,4,4,5,3,4,3,5,1,1,5,5,5,5,5,1,3,1,3,2,1,1,4,2,4,3,2,3,3,5
5893,4,5,5,2,2,5,5,5,4,4,4,4,2,5,4,2,5,4,2,1,4,3,1,2,1,1,1,1,4,3
5894,5,2,2,5,2,1,2,4,2,4,1,4,3,3,4,3,3,5,3,5,2,4,3,2,4,4,3,1,4,2
5895,3,3,1,2,4,5,1,4,2,1,4,4,2,1,4,5,1,3,2,3,3,3,3,4,3,1,5,2,1,4
5896,3,5,4,3,2,2,3,5,4,5,1,1,2,4,3,1,3,4,2,2,2,5,3,4,1,1,5,1,1,4
5897,1,5,3,4,3,4,2,2,1,4,1,5,5,1,1,5,5,2,4,3,4,3,3,2,5,5,2,4,4,5
5898,4,4,2,4,2,2,2,3,5,4,5,4,4,1,4,1,3,4,3,1,4,3,1,1,3,5,4,1,5,2
5899,2,3,3,4,3,2,5,3,4,5,5,3,5,2,5,1,1,2,4,5,3,2,4,4,4,5,5,4,5,2
5900,4,1,5,4,4,1,4,1,3,3,1,2,2,5,2,4,1,3,2,5,3,3,2,3,3,4,3,1,5,1
5901,5,2,4,1,5,5,3,2,5,4,3,3,5,5,4,3,3,4,1,1,1,1,1,4,4,1,3,4,1,5
5902,4,1,4,2,5,4,4,3,3,4,2,1,2,5,4,3,1,3,3,4,4,1,3,2,5,1,3,3,3,3
5903,3,3,1,5,3,3,5,3,5,2,5,1,2,4,1,4,2,1,2,2,1,2,3,1,1,1,5,1,3,2
5904,1,3,4,4,3,4,3,1,4,4,3,1,4,4,2,2,4,2,1,5,2,3,1,5,4,4,1,4,2,3
5905,5,2,2,5,4,4,3,4,1,5,5,1,3,4,1,4,4,3,2,2,1,2,5,5,2,4,2,1,1,2
5906,4,5,4,3,3,5,4,4,1,5,2,1,4,3,5,1,2,2,3,4,3,3,2,3,2,3,5,5,2,1
5907,2,5,1,4,4,1,5,2,1,2,2,3,5,1,4,4,4,4,3,5,1,1,4,3,1,1,4,1,1,3
5908,4,3,3,1,3,1,5,1,2,5,1,4,5,2,4,5,4,1,5,5,1,2,4,1,4,3,5,4,5,3
5909,3,4,2,1,1,5,1,5,1,5,5,4,2,1,2,1,4,3,2,2,4,2,2,3,2,1,2,1,4,4
5910,3,1,4,2,5,1,3,2,5,3,5,5,1,2,1,4,5,1,1,4,1,1,5,2,4,2,5,5,2,3
5911,4,2,3,5,5,4,1,2,4,5,4,1,1,1,2,3,3,1,1,3,1,3,2,4,2,3,5,3,5,4
5912,4,5,2,4,3,4,1,3,1,2,4,1,5,4,5,4,1,1,4,3,1,3,3,4,4,3,3,1,3,1
5913,1,4,2,2,1,5,4,2,2,4,1,4,3,5,5,5,3,5,2,3,5,5,2,3,3,3,2,4,2,1
5914,1,5,1,4,3,3,5,3,4,4,4,5,1,4,1,4,4,3,4,4,3,5,3,4,1,4,3,3,2,5
5915,1,2,2,3,2,3,5,1,2,5,3,4,1,3,3,2,3,3,5,5,2,5,1,1,1,4,4,4,4,1
5916,5,5,5,4,2,3,3,1,5,1,4,3,1,4,4,5,1,3,4,2,1,1,2,1,4,1,3,1,1,3
5917,2,5,5,3,3,3,5,4,5,5,2,1,4,1,5,1,4,3,3,3,5,5,2,3,4,5,4,1,4,5
5918,2,1,1,3,5,2,1,1,5,5,4,1,2,5,1,3,1,2,5,5,1,5,2,1,5,3,4,5,4,4
5919,2,3,1,3,4,3,2,2,5,5,2,3,2,1,1,1,5,3,4,4,1,4,3,1,2,3,4,3,3,5
5920,2,1,4,1,1,5,3,5,3,2,5,2,5,2,4,5,2,4,3,5,4,1,1,5,5,5,4,1,5,2
5921,4,1,5,2,3,3,2,5,4,5,3,5,4,1,1,5,4,1,3,2,5,5,4,3,5,4,4,5,2,2
5922,2,5,1,5,4,4,2,4,2,3,2,2,2,3,3,2,4,3,4,3,4,1,3,1,4,4,3,4,2,3
5923,4,3,2,5,1,5,3,1,4,3,4,5,3,4,5,3,5,2,3,1,4,3,4,2,3,1,4,3,1,5
5924,5,2,1,5,2,3,2,4,1,3,5,2,5,4,3,1,2,3,3,1,5,5,4,1,5,2,5,5,4,4
5925,5,5,5,3,1,2,1,2,4,5,2,1,1,3,1,2,2,3,5,3,3,1,2,3,3,1,5,1,1,3
5926,2,2,4,4,3,3,1,3,4,2,4,5,5,1,3,4,1,4,1,1,5,1,4,1,3,3,2,2,3,4
5927,4,4,1,3,5,4,2,4,2,2,2,4,5,3,2,4,2,4,3,4,1,3,2,4,2,1,4,1,3,4
5928,4,3,3,1,5,2,2,3,1,1,5,3,1,4,4,1,1,1,2,5,3,2,5,3,4,2,4,2,1,2
5929,1,4,5,3,2,2,1,3,3,2,2,5,4,1,3,2,2,5,3,4,2,1,3,4,5,5,1,3,1,5
5930,2,1,4,5,3,3,4,5,2,4,3,1,4,3,3,5,1,1,1,4,4,4,1,3,1,2,4,2,4,2
5931,1,2,2,5,5,5,3,2,4,1,1,1,5,1,1,2,5,3,5,4,5,5,4,3,1,3,3,4,5,4
5932,5,1,4,4,4,2,3,1,3,4,3,3,5,2,2,3,4,4,4,1,5,4,4,5,1,5,5,4,1,4
5933,5,4,1,5,5,4,3,5,1,4,1,5,1,2,1,1,5,4,1,5,2,5,1,1,2,1,1,3,3,5
5934,4,3,3,3,1,2,5,5,4,1,4,5,5,3,4,2,1,2,3,3,3,3,4,1,4,3,2,3,4,1
5935,3,4,2,5,5,2,5,3,2,3,2,2,1,4,2,2,3,5,5,3,3,1,2,4,4,2,4,3,1,4
5936,5,5,5,3,3,3,4,2,1,4,2,4,3,1,5,4,4,1,4,2,3,5,5,2,1,1,1,4,1,5
5937,5,5,2,4,2,3,5,5,4,5,2,2,3,4,1,4,1,1,5,3,3,2,5,1,2,5,1,2,3,2
5938,2,3,3,1,4,4,2,1,4,3,3,1,1,5,4,5,1,1,3,1,2,3,2,4,5,3,5,4,1,3
5939,4,3,5,4,4,5,1,1,4,5,2,1,3,5,2,1,3,3,3,2,1,1,3,4,1,2,2,1,2,5
5940,3,2,5,3,4,3,2,2,2,1,1,5,5,1,4,1,3,5,1,3,2,3,2,2,5,5,2,5,1,2
5941,3,1,4,2,4,2,2,4,3,4,5,4,4,2,3,1,2,3,2,4,3,4,5,2,2,1,1,4,3,4
5942,1,3,5,3,3,5,5,4,5,3,2,2,4,5,2,5,2,1,2,5,3,3,1,1,3,4,4,2,2,3
5943,2,5,3,1,1,1,5,1,2,3,3,3,2,3,2,5,3,4,2,3,1,4,3,1,4,3,4,4,5,4
5944,4,5,5,5,4,4,3,2,5,5,2,5,3,5,4,4,5,5,1,5,4,3,4,4,4,1,2,3,3,4
5945,2,2,2,3,5,4,3,2,5,2,1,4,2,4,5,1,4,5,2,2,2,3,5,1,5,3,1,5,5,1
5946,2,2,3,3,1,1,4,1,3,2,4,5,2,1,4,5,3,4,2,5,5,5,2,4,2,2,5,5,3,5
5947,1,5,4,4,1,2,3,4,2,4,5,3,1,5,1,3,2,5,2,2,5,4,4,2,1,2,2,1,5,3
5948,5,3,2,1,4,3,1,2,5,4,5,3,3,5,5,1,2,3,5,2,5,4,3,5,4,5,2,5,2,2
5949,2,1,1,5,5,3,5,5,3,3,1,3,5,1,4,3,3,1,1,5,4,4,5,3,2,4,2,1,3,1
5950,1,1,1,4,5,4,5,3,4,5,2,3,2,1,2,2,2,5,3,2,3,1,2,5,3,3,2,2,2,5
5951,1,5,1,3,2,4,4,2,5,1,3,1,2,4,4,1,2,3,4,1,5,5,5,1,5,4,5,1,4,5
5952,4,3,5,3,3,1,5,1,1,3,3,2,5,4,1,2,3,4,3,1,1,5,5,5,5,3,5,4,3,5
5953,5,2,2,3,4,2,1,2,1,2,4,1,5,5,4,1,3,1,4,5,5,3,2,1,3,5,4,3,3,5
5954,4,4,3,2,3,1,1,5,5,1,2,5,4,1,2,5,5,4,1,5,2,4,5,4,1,4,5,5,1,4
5955,2,1,4,3,1,1,3,5,3,1,4,1,1,5,5,4,5,5,5,5,2,2,5,2,5,1,4,1,2,5
5956,1,2,3,5,4,5,3,5,1,3,3,2,1,2,2,5,4,1,1,5,1,4,4,4,1,5,2,5,5,5
5957,5,5,2,3,5,3,2,5,3,2,2,4,3,5,3,2,3,1,5,1,3,2,1,3,5,5,5,1,1,2
5958,3,4,1,3,1,3,5,1,3,4,5,1,2,3,1,5,5,1,3,4,5,2,3,1,2,3,2,4,4,3
5959,4,4,3,2,4,4,3,5,2,2,1,2,3,2,3,3,4,5,3,1,4,2,3,5,3,1,5,4,3,3
5960,3,3,2,1,2,5,2,5,4,3,1,1,1,1,2,1,5,3,2,3,3,4,4,1,2,4,1,2,5,1
5961,5,5,3,2,4,3,3,5,4,1,3,4,2,1,3,1,1,3,1,4,2,4,1,3,5,5,2,4,5,4
5962,2,1,2,1,4,4,4,4,2,1,5,1,1,2,2,1,5,2,3,3,1,4,5,5,1,1,1,5,1,5
5963,1,2,1,5,2,5,2,5,1,2,2,1,1,5,1,5,2,3,1,5,5,4,5,2,2,3,1,5,4,4
5964,5,5,4,4,4,4,3,1,3,2,3,3,5,3,1,4,3,2,4,3,4,5,1,2,5,2,1,1,4,3
5965,4,3,3,2,4,4,4,2,2,5,3,3,1,1,1,4,5,3,2,4,3,3,2,1,2,4,5,1,1,3
5966,2,4,4,5,1,1,1,2,5,4,4,2,1,1,4,5,1,4,3,4,4,2,5,2,5,3,3,1,3,3
5967,1,1,1,5,2,5,2,1,1,5,5,5,2,1,3,3,2,3,4,5,4,5,4,1,5,1,3,1,5,3
5968,4,2,2,4,4,1,1,4,5,4,5,2,3,2,4,5,4,5,1,3,2,5,4,2,5,5,3,4,5,1
5969,1,3,2,4,2,5,3,3,4,5,3,5,4,4,5,3,3,5,3,3,2,5,4,1,5,1,1,3,1,2
5970,5,1,2,2,1,5,2,5,3,5,5,3,3,5,5,3,1,4,4,5,1,3,2,4,1,4,3,1,5,3
5971,2,3,2,1,1,3,2,2,4,1,1,2,2,3,2,2,1,2,4,4,1,2,1,3,4,2,5,2,2,3
5972,1,5,1,3,1,4,3,4,1,3,5,1,4,1,2,3,1,1,4,1,5,2,2,3,1,2,3,2,5,4
5973,2,4,1,4,3,4,5,5,2,3,4,3,5,2,1,3,3,1,2,3,2,1,5,4,5,1,2,5,3,4
5974,1,5,5,1,4,3,4,4,2,5,4,5,3,1,4,4,3,4,4,1,1,2,3,1,5,5,1,2,1,3
5975,4,3,3,2,2,3,5,5,3,2,4,5,5,2,1,1,4,4,4,5,3,1,2,5,5,3,4,5,1,1
5976,1,3,3,4,3,2,2,1,1,2,3,1,3,4,1,5,2,3,3,2,3,4,2,5,1,1,4,4,3,4
5977,4,1,1,1,4,4,2,5,5,1,4,3,3,4,5,3,2,4,4,2,5,3,5,1,3,4,3,3,4,3
5978,4,1,5,5,1,1,3,2,5,2,3,5,1,5,5,3,1,2,4,2,1,5,4,4,4,5,3,3,3,1
5979,3,3,5,4,3,4,4,3,1,3,1,2,2,3,2,3,5,1,4,2,2,4,2,5,1,3,1,3,4,1
5980,5,4,2,2,5,5,3,5,5,4,4,4,2,2,2,3,2,5,5,5,2,5,1,5,2,3,1,3,2,2
5981,3,3,2,4,3,3,2,2,2,2,5,5,4,2,5,4,3,1,2,3,1,2,5,3,5,1,2,3,1,3
5982,4,4,4,4,5,4,4,4,2,2,1,4,5,2,5,1,2,4,5,3,4,3,1,2,5,5,3,4,5,2
5983,1,4,3,2,2,1,2,3,4,3,3,3,3,3,1,5,4,5,3,3,1,1,4,3,1,5,2,2,4,2
5984,3,2,5,3,2,2,2,3,2,2,4,2,5,4,2,1,1,2,1,4,2,1,4,1,3,5,2,2,2,3
5985,4,3,1,4,4,4,2,5,4,5,2,4,4,3,3,4,3,3,3,2,2,3,5,2,1,5,1,2,2,4
5986,3,4,2,1,5,1,3,2,3,5,1,3,5,2,5,4,3,3,1,3,2,5,5,1,5,2,5,3,5,3
5987,3,5,2,5,4,2,2,1,1,5,5,2,5,2,2,3,5,4,4,2,5,3,5,4,5,2,3,1,4,2
5988,1,4,5,3,4,4,5,4,2,1,5,4,5,5,2,3,2,2,5,5,1,2,5,4,3,2,3,5,2,5
5989,1,5,1,1,1,1,1,2,5,2,2,4,2,4,3,2,3,5,5,1,2,3,2,1,5,4,2,4,5,3
5990,5,5,4,4,2,3,2,5,4,2,4,2,4,5,3,3,4,5,5,2,3,5,4,1,2,3,4,1,4,3
